age,children,dependents,count,income,balance,score,salary
45,2,0,1,33917.296901374444,10962.006598916229,848.7908849150479,61711.968073366275
56,3,0,2,107437.34716642452,32075.820807892196,465.68846361016125,73434.17037448689
46,2,1,4,46584.90532887345,48284.63671310824,512.729184406343,50049.69918643689
49,3,2,3,78484.39430165381,43635.23082441213,727.0196866227263,68782.54087474284
49,3,0,3,54726.11432613038,15469.935977627918,328.9380827308165,33828.88205878148
22,0,1,1,31534.728895668748,40821.00550928291,790.5318460143908,51741.8501820744
26,4,1,8,41221.92668526562,22096.707182997212,452.19443207195945,39188.128439791406
28,4,0,2,42804.65489993639,42097.54213275691,770.1143096445778,65553.67372164657
32,0,1,4,79648.98542929895,39311.09210143606,801.2067776983647,70374.44895659496
34,1,2,8,106480.87925307392,49558.793797923434,427.37363609526517,66339.04480267617
24,3,1,3,117338.43682382353,18887.36684967418,641.8824242904449,69465.69175104584
48,1,0,3,110561.35343373458,24978.078374869452,369.66551920594964,65188.47261114485
54,3,2,1,70077.08605492138,47332.95392473205,813.50629943382,77262.40570940814
46,3,2,3,117428.58443908945,40202.33290496775,493.66841560457135,71441.51844657862
46,4,2,7,34791.80978317327,45163.89104092284,650.3933130584986,57609.698667630146
27,4,0,2,104193.47304920366,31523.922290576193,664.6720967408648,69937.193276647
51,3,0,6,57075.41211863447,9405.065761963282,629.030030044833,58002.22961140312
39,4,1,7,112563.9667907813,21231.26361948246,766.9379289190392,81868.82148409497
29,4,1,4,94144.49116703626,3237.8127592026804,399.9809691850362,56399.75362183373
32,2,1,5,96826.80880578706,22301.8470820652,405.46515595247166,62531.81494633197
48,2,1,6,61745.26315148076,3034.5485031445405,499.0126908887264,42539.12787798578
54,3,0,4,36727.63501047017,47532.99129399408,389.7043358418189,38510.67671529509
27,4,1,1,57368.481633222924,13042.06739826437,378.80393000088924,39637.05374781452
48,2,0,3,79163.84660119473,28446.117825589943,366.901296567299,52611.22738497178
50,1,1,7,112265.5140442431,1263.2814347028018,447.6433885419756,54248.88085532686
49,3,2,9,107575.94892444384,19902.90019526181,708.440782656367,80747.08282429236
41,3,1,8,69653.66581745143,48039.549457490706,359.11020967320394,43673.5027240596
40,1,1,8,35222.18088280315,43237.130817941455,689.4314806481219,59953.805411440124
31,3,0,6,100085.26753493768,33564.530819832566,582.2819537557225,67636.37996450267
30,4,1,5,114422.22024206114,39814.61348087022,785.931385590637,89618.69088191644
21,2,0,3,89748.33025621403,29372.214157765786,670.5152006844432,65778.41694669
21,0,0,2,37369.220408507346,3475.4175452796426,634.2887532427256,45526.914086016994
53,2,1,1,31868.753852496215,31644.360254855703,711.9143892443888,49426.03799720994
22,1,0,5,115062.08680072242,21547.31584701655,405.37778642003025,64068.59811984254
35,0,1,1,111734.46494309415,37792.85731747819,605.1973412281653,74673.80698145783
23,4,0,3,37574.69512746614,13409.491305289315,376.9753479101154,40263.27831619316
42,4,0,9,71926.20593735209,19626.89963349654,428.3185051451642,56484.61693507513
39,2,2,6,42298.65660789228,2016.0544294286128,657.4749738465355,61084.99090066912
44,3,2,8,69713.50127784212,43656.141034621876,600.3641024737924,62976.73982476241
49,3,0,2,56590.709964662885,23817.725932032034,396.0597225799836,42425.13232500266
37,1,0,1,98625.60902944684,25701.893139185573,513.3522109157325,60458.16275475247
30,3,0,5,116928.6573054389,36107.86986820355,533.9415825343232,76276.15091658194
48,4,0,6,41125.227380275304,20454.892142609548,740.4360371058237,60553.8947922971
36,0,1,8,71121.90406611562,24344.067743070056,493.03375168549525,61453.844169907505
45,2,1,2,104518.06312417942,1591.7800777125167,455.84489520620605,50046.171887004646
42,2,1,9,105888.88617814583,28866.69995703565,316.60951953138374,54704.83533605413
39,2,2,4,61759.827059777934,49460.75476246187,414.8107597987175,43497.9532279823
21,3,1,1,79274.16105593118,1208.2456625618443,834.0904730118966,76278.04192098547
43,0,0,1,94254.10112283455,24145.25775575101,626.3597644902488,61171.67657408403
50,3,2,5,117843.48381110991,49183.824516653716,638.7430749352061,82059.24841347705
46,3,0,3,98612.03974118002,25203.06607267777,796.9235304469726,81169.82911128127
21,4,1,7,96181.81014031907,29972.60793203502,580.6540953328819,66758.14379984162
33,4,2,9,110053.00020281442,18881.779239542935,568.8348817943606,74031.57552846737
23,3,0,2,108634.93315794661,34647.8271774485,434.0239926385593,63383.853525112914
32,1,0,7,53933.169927538096,32040.096476742307,364.6350342318443,50020.973704359494
55,1,0,5,105202.06034315907,10574.630555518961,712.1934547869375,73101.26819487746
54,1,1,8,46398.2223338646,36099.71599029427,715.4546423546512,51539.26755097091
27,3,1,9,45880.40357511816,41823.255519905935,499.31798322454716,53904.181471167845
21,0,0,6,38809.26922153383,44237.483378978344,753.1398446893446,60013.486774407116
25,1,1,3,87060.98714641025,5680.7773887740905,713.3310783417278,65694.10731316933
50,4,0,3,59943.55969625921,41297.009616452015,826.7842827803804,74332.31570337246
29,2,0,5,48394.84319230981,44529.40755137034,487.8225925181405,54600.922740132504
40,2,1,6,57402.353706165195,39421.4632334368,324.1986267417668,50529.826010661316
29,3,0,8,85957.5089010438,29880.47638523053,356.83856294635245,51831.88538568072
42,2,0,9,117132.22748239698,9054.24610872296,735.8707719768158,77917.01091337684
22,3,0,6,41827.5395026967,45185.3433725625,535.3223032539887,48718.25381721716
51,2,0,5,52810.72756326498,21510.822658504094,600.8122088014015,44978.82510566985
39,0,0,3,92472.81911066537,6814.668909620251,621.8532145260014,56342.95108850231
29,0,0,2,47393.49096088624,48151.72995721851,658.7008578673488,52901.64757999371
48,0,2,2,112042.14929715003,41512.92964875926,660.0729676140218,79753.62594710331
53,0,2,9,81282.70346880081,49873.35651048394,809.5129728255909,70749.39950345822
56,1,0,7,83601.3524820029,6381.772438427561,603.4121524266161,55038.5640316238
39,4,0,1,115807.71234561053,35277.75218736634,456.20184693802605,68583.03910778994
27,0,0,5,94536.78050446711,49813.966838695116,496.00649197727523,65181.13851318902
26,1,1,1,67183.64484603982,27129.914074521676,383.25159965287054,46788.95243402075
25,3,1,6,89440.97005086386,38340.26926723807,508.41913322409766,68794.08667179028
30,2,2,2,39661.6096180859,37746.79015922551,848.9082568236701,65929.12019974478
37,2,2,8,88571.12130478461,2806.4981889911396,576.7543658989184,61805.51592350138
48,1,2,4,93835.54038313808,44305.98511808406,494.0373843450913,62505.18045122
44,2,1,7,45475.27904763456,39348.36325644965,497.86979725084734,53007.866806171485
40,0,2,1,96074.65492189734,15116.996302589994,799.4639678698493,71758.7827708919
22,2,0,9,37641.573664356336,25575.275006655782,779.9964599855521,55805.85855527648
37,0,2,6,47893.15403959675,34711.312633055655,624.5006254283435,46151.65009204038
43,0,2,4,72349.09724514297,21958.220458871776,504.32652370074004,50699.42237058145
57,2,0,8,93966.5914565655,18897.029921271904,560.8087988614491,64643.7589485671
29,1,0,7,84906.47997051108,9216.699260529424,461.4839587821108,56594.39119805806
46,3,2,7,46167.70439868398,46914.94199695152,567.4654886949104,57668.813549445615
31,1,1,2,33978.74772431355,42927.60185347413,576.1816337919565,51273.42531079818
26,4,2,3,67770.09498025541,29231.313800088217,789.6175730500688,72911.41831206517
36,4,1,3,89726.83423231586,42736.506578626264,467.7844538612752,69614.54253688474
20,0,1,9,60957.86236198923,41030.82235384701,341.8906324697821,46210.72891811822
45,0,0,9,60501.927716765975,7545.005231161105,738.277741521576,56527.682524936514
34,1,1,3,84681.34805287953,29277.290370988358,590.1835007081577,65310.84029246006
52,1,2,2,74690.50428488388,49332.12105680455,322.7040893406985,53076.42564770279
56,0,1,4,110563.68365953953,39081.82764518659,631.8693054520727,76956.19884417445
50,3,1,3,67513.76396985116,6764.714615591514,815.455027816305,62080.760392030585
54,3,2,2,45595.18057726686,32841.65173096114,409.60060522085166,49010.545013214476
20,4,0,1,45265.33509688432,23026.177943639537,776.1274296497702,63994.6499084598
27,3,1,3,30567.429784255553,39472.53630210319,733.7885167145596,62269.61453883433
31,2,2,8,50849.81352007566,12536.377392260218,492.0186546330148,47190.556746995215
38,0,1,6,86272.50106174964,41634.768858826465,782.1422548278185,78318.0420744045
44,1,1,3,50789.23342041075,46013.23971894652,503.1361162191952,54867.76854706282
51,0,1,6,71418.61726954416,29209.383801443848,382.9742303543667,47273.16321702997
31,2,1,9,34071.247091093916,16845.85049062902,604.1516641615613,41838.53837717626
32,3,2,1,61310.7768501167,38234.071723969675,787.1831592330586,62372.533838940544
47,0,1,4,86147.02052643357,48363.60339968536,477.4890471643348,65270.750439019714
20,2,2,8,106546.8193715669,29142.35647289445,330.5855270176494,57658.668109642735
25,3,0,6,46902.87108475992,39531.53833176914,342.96116296866103,37773.194041560295
27,4,0,4,47176.259548714384,19791.65337738602,831.8344836372733,63135.472200203454
23,4,0,7,75724.07320398178,27817.398382729978,533.2968928516709,54039.40450327744
24,4,2,2,97990.51790495936,3389.913422009403,670.7769141667524,68521.00402191642
44,2,2,1,70718.81781553809,5645.484161664353,734.9440135398139,62774.19698754022
41,2,2,9,34715.25619446879,48517.012168877816,524.0233162751206,50997.76170637324
47,1,0,1,81637.66252051076,48609.85103503994,498.5552677129971,63644.240802548535
58,1,1,1,99817.54344765302,47579.95728128131,529.7162358443619,70793.93052700377
42,4,2,5,44533.434779584044,43587.39276827187,751.7480840454587,61667.53759889371
23,0,0,4,118142.41029462265,23864.215036284502,350.67262149946293,62040.60239923145
23,3,2,3,57642.68661636486,19297.42680555396,518.5480956160251,43108.05103983767
40,1,2,5,96993.41129196338,33063.99655115129,365.7796374110251,55801.25206693074
56,3,0,2,35627.231923350526,1662.1175698664242,620.8402069573679,39342.31138414525
21,0,2,5,87191.15292471554,45793.54308329653,327.582838281181,54304.58435761753
26,4,2,4,86577.62421692691,10900.502835374838,364.98630789401955,51738.911412188885
35,3,2,5,91697.44885493373,48385.37204010442,357.0287209992422,60560.86435442335
36,4,0,8,67098.50213986778,7922.042022439591,395.0024475873237,49213.63986024222
39,3,0,5,112308.99717061907,39350.38376776926,315.0023396472499,50447.210244667636
42,0,2,9,70561.93008895151,27933.406685630933,740.4386899045737,63796.74527001833
53,1,0,8,99108.38303444262,34035.66276809444,671.5146552873889,69757.70907448609
30,2,2,9,89423.70795030447,23493.23277649075,831.1319078351842,75146.53059415391
53,4,2,7,82592.91542263025,1616.0843992405175,633.9291344143487,54480.26995307053
52,1,2,9,85942.56186100084,32362.026663347566,792.0671188423892,79068.32013367188
45,3,2,5,106810.87626758938,37962.1806559298,598.9001099532261,74599.23825026404
21,1,1,3,113951.72154323707,28054.266279649153,473.3002571997291,53796.63629709228
42,2,1,4,102915.01647572902,8745.787265570554,780.1711345265487,82667.81442399684
41,4,2,2,86167.53491638413,8430.02284212581,401.9171762425806,47231.95489919349
53,4,2,2,60841.64590376962,1083.6559685782672,768.1604351334839,66580.72765480002
34,1,0,2,66608.95745005601,15567.336848161473,621.4350842427554,49446.75902196849
29,0,2,2,51737.98548186098,1831.4142092694472,464.24810116024406,35465.707303048985
34,3,0,1,57018.94172917769,2476.4387313787165,810.8780787903287,52943.21600667543
48,1,1,4,115771.37703677923,12069.612863660288,338.5701357887958,62091.65599286758
42,0,1,5,62308.39198457339,48518.64204222261,565.270342830867,50409.43901150811
36,4,0,7,83159.0568450051,43691.652313506966,830.1898074221579,75090.67807314574
28,3,2,6,31840.998330897775,29577.18755027607,618.1228066671097,45678.61802108632
55,4,0,2,68414.4445307425,49668.80055686818,398.89834904324107,59011.47002028463
28,2,1,7,106137.23773783741,28401.172391455726,496.3978925760779,68297.26646895494
35,0,2,5,113240.71559075691,8799.475253722116,677.7403666754085,68849.58612166808
55,2,2,1,80056.27294291317,33857.70185939642,323.37041399659256,56583.223381154574
52,2,2,1,74541.00778098856,3136.394648280985,340.8884494639336,42242.68157292824
50,2,1,5,33018.56241649239,18903.275501066004,820.6584203391961,56329.79927883046
25,0,2,2,70292.89133033823,42053.477410519015,374.4401577935605,54219.18487766924
29,3,1,8,68925.33506431043,18473.31238716443,682.9241315605748,63953.20719430851
35,4,1,3,86836.32033523524,42241.88502350115,476.9044402279681,62627.60422399816
23,3,1,3,84159.6320764072,42473.35257889824,558.6051009052242,69457.44920206965
41,3,0,8,104956.34669829695,3944.3190925468243,611.3487977417697,65788.72534496912
32,3,1,1,30550.34343374165,44570.318975182054,518.3171429978235,51840.746545724716
35,4,1,1,66310.38946323894,25198.74372028774,533.1712673107867,55101.431028034356
48,4,0,7,54352.67558511395,47304.57934230274,776.2085391141391,66486.99227499378
25,0,2,1,103969.16616387593,24708.4887312764,644.5129039856638,74966.0078425501
45,1,0,7,115486.05783835058,21072.955185603376,810.0932366655484,82639.17203232796
30,4,2,4,77731.20596097215,24503.745500268225,569.2553088326692,54935.85453746151
43,4,0,8,98469.36622165801,36445.78295337736,355.086187817221,54113.67973812598
48,1,2,1,111650.51052737939,2150.4441685668903,832.5814276072415,76324.98669758604
22,4,0,9,72210.7201662877,31300.554755189798,528.2162750366932,58701.44640191057
29,3,0,9,76945.56279857783,45938.663929388524,519.1488502162119,57106.09183875224
20,4,1,6,95492.91037843283,31300.954206560662,790.8741264513582,73665.11456651057
45,0,2,2,119949.98705262953,17095.995609382855,383.4585171513515,56010.38521836029
31,4,0,6,95400.21524040854,2460.6679610260708,672.2815637074071,64951.75615724771
33,1,0,8,77805.46273882472,1564.4123488634727,626.6126087679166,51946.10388359394
44,3,2,9,43839.513592075295,21326.22221014263,544.0077564205503,52459.769614121586
27,1,0,5,91584.51703108854,1025.4051121694438,747.8626959911933,64733.183246134555
23,4,0,9,88759.27917057644,9052.336262333029,574.698125348978,59072.735178231844
47,4,1,5,77333.2796882404,48850.54725632382,454.4611079918369,67913.3409347257
26,0,1,2,65392.38938533838,4354.78884298561,516.3938776118895,54817.23020790554
29,3,2,3,52832.06840683881,37312.19633126022,439.39548424571643,55602.83812485309
55,4,2,3,106606.3245205684,44686.428981660094,656.3226450215134,77471.63770888952
21,0,1,4,78643.19912425528,2839.038225224531,623.9221600606026,61532.29021492817
45,0,0,6,96576.46858448032,47953.8300863026,501.387904358717,60994.564548752445
33,1,0,9,80805.4270543307,27452.866637064508,574.6290176784132,54093.25370003406
35,3,1,6,117763.26415872111,11249.812671581552,601.1338721301332,74647.18395733822
36,2,0,7,85769.55765037818,16443.677052021576,798.7025155569416,72822.13838402535
41,0,2,4,32594.458609259254,49052.82916732015,599.8171534044002,55578.62406691129
23,2,1,6,69354.51916459616,16565.41469160354,707.3676568877149,62289.87683222824
38,1,0,1,97928.23289891651,36677.02090842592,653.029476057031,70443.15804148576
21,0,0,4,107095.58974667282,14159.822272381567,604.0697190714328,65587.3310784226
58,3,2,8,100959.05924051271,26580.213253663733,734.8115889608313,77875.75682250242
28,2,2,9,87344.89150090989,17831.72007962912,455.61498124189666,54003.25391156971
38,3,2,3,49185.417984140644,34794.75974091417,777.3382100368724,66717.28471994602
35,2,2,3,38568.036095395466,13711.437981100216,498.7172183230598,53908.794636047816
44,1,1,8,60657.59129826106,13170.133764103839,742.0755672411639,57015.178745072975
37,0,1,2,80761.32684905341,18174.061816541165,757.0258974448379,72972.61731126448
42,0,1,1,85726.01270894147,26443.49937122554,844.6209855447746,70110.20694118236
40,1,0,9,63549.1560049922,22685.64944150742,797.4385916273168,72758.5532634363
30,4,0,6,78938.52003956391,27323.731801889306,325.28860712353725,45725.75232971243
58,2,0,3,39703.744354788054,15667.45907382656,381.267457582469,28801.857363999698
23,2,0,8,106660.23017905492,12087.775447095295,793.8340614891368,76606.77085134765
44,4,0,1,84098.90966222732,25795.859945369266,798.5482836290505,73758.9867137045
51,1,1,4,39206.860326942464,15241.280319232059,552.4860572055547,45303.86055257768
49,3,2,9,40635.0793152799,49625.05824710431,495.64062440089185,50752.09928802521
45,3,1,3,103213.49740419559,21769.826706544674,498.025563377057,64742.76243358804
55,1,2,1,50787.95884807298,27873.34092497946,515.7483417148085,54746.73282171477
53,3,2,7,54333.666478488696,25875.02389940705,739.1410373377694,59932.7073365189
28,1,1,7,47135.09708116606,40607.668795998696,523.0532583438113,48850.92423754897
